"","agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","sample_start_time_datum_cd","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","startDateTime","Analyte","Site"
"376","USGS","0134277114",2012-07-30,"21:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.61,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-07-30 21:35:00,"SO4","Treated"
"377","USGS","0134277114",2012-08-05,"22:39",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.45,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-08-05 22:39:00,"DOC","Treated"
"378","USGS","0134277114",2012-08-05,"22:39",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.68,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-08-05 22:39:00,"SO4","Treated"
"379","USGS","0134277114",2012-08-13,"15:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.28,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-08-13 15:30:00,"DOC","Treated"
"380","USGS","0134277114",2012-08-13,"15:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.51,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-08-13 15:30:00,"SO4","Treated"
"381","USGS","0134277114",2012-08-28,"04:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,7.12,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-08-28 04:30:00,"DOC","Treated"
"382","USGS","0134277114",2012-08-28,"04:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.64,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-08-28 04:30:00,"SO4","Treated"
"383","USGS","0134277114",2012-09-25,"08:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,5.1,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-09-25 08:30:00,"DOC","Treated"
"384","USGS","0134277114",2012-09-25,"08:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,4.06,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-09-25 08:30:00,"SO4","Treated"
"385","USGS","0134277114",2012-09-25,"08:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.04,NA,NA,"R",0.04,"MDL",NA,NA,NA,NA,20130315,"Filter type: Q; Bottle ID: WIM223BFG","USGSWIML",2012-09-25 08:30:00,"MeHg","Treated"
"386","USGS","0134277114",2012-09-25,"08:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,1.49,NA,NA,"R",0.04,"MDL",NA,NA,NA,NA,20130111,"; Filter type:Q; Bottle ID: CLB278BGK","USGSWIML",2012-09-25 08:30:00,"Hg","Treated"
"387","USGS","0134277114",2012-10-01,"18:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.71,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-10-01 18:45:00,"DOC","Treated"
"388","USGS","0134277114",2012-10-01,"18:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.05,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-10-01 18:45:00,"SO4","Treated"
"389","USGS","0134277114",2012-10-17,"13:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.54,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-10-17 13:20:00,"DOC","Treated"
"390","USGS","0134277114",2012-10-17,"13:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.23,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-10-17 13:20:00,"SO4","Treated"
"391","USGS","0134277114",2012-11-13,"14:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.11,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-11-13 14:20:00,"DOC","Treated"
"392","USGS","0134277114",2012-11-13,"14:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.36,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-11-13 14:20:00,"SO4","Treated"
"393","USGS","0134277114",2013-01-28,"13:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,2.87,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-01-28 13:55:00,"DOC","Treated"
"394","USGS","0134277114",2013-01-28,"13:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.69,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-01-28 13:55:00,"SO4","Treated"
"395","USGS","0134277114",2013-03-26,"13:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,3.11,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-03-26 13:15:00,"DOC","Treated"
"396","USGS","0134277114",2013-03-26,"13:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.47,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-03-26 13:15:00,"SO4","Treated"
"397","USGS","0134277114",2013-04-17,"09:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.48,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-04-17 09:15:00,"DOC","Treated"
"398","USGS","0134277114",2013-04-17,"09:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.49,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-04-17 09:15:00,"SO4","Treated"
"399","USGS","0134277114",2013-04-19,"06:18",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.77,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-04-19 06:18:00,"DOC","Treated"
"400","USGS","0134277114",2013-04-19,"06:18",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.42,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-04-19 06:18:00,"SO4","Treated"
"401","USGS","0134277114",2013-04-19,"21:47",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.23,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-04-19 21:47:00,"DOC","Treated"
"402","USGS","0134277114",2013-04-19,"21:47",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.15,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-04-19 21:47:00,"SO4","Treated"
"403","USGS","0134277114",2013-04-25,"04:38",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.87,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-04-25 04:38:00,"DOC","Treated"
"404","USGS","0134277114",2013-04-25,"04:38",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.38,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-04-25 04:38:00,"SO4","Treated"
"405","USGS","0134277114",2013-05-16,"08:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.37,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-05-16 08:30:00,"DOC","Treated"
"406","USGS","0134277114",2013-05-16,"08:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.3,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-05-16 08:30:00,"SO4","Treated"
"407","USGS","0134277114",2013-06-11,"11:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.92,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-11 11:55:00,"DOC","Treated"
"408","USGS","0134277114",2013-06-11,"11:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.16,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-11 11:55:00,"SO4","Treated"
"409","USGS","0134277114",2013-06-18,"07:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,5.37,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-18 07:00:00,"DOC","Treated"
"410","USGS","0134277114",2013-06-18,"07:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,3.05,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-18 07:00:00,"SO4","Treated"
"411","USGS","0134277114",2013-06-18,"07:01",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,5.39,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-18 07:01:00,"DOC","Treated"
"412","USGS","0134277114",2013-06-18,"07:01",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,3.08,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-18 07:01:00,"SO4","Treated"
"413","USGS","0134277114",2013-06-18,"07:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,5.47,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-18 07:02:00,"DOC","Treated"
"414","USGS","0134277114",2013-06-18,"07:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,3.04,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-18 07:02:00,"SO4","Treated"
"415","USGS","0134277114",2013-06-28,"03:34",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.25,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-28 03:34:00,"DOC","Treated"
"416","USGS","0134277114",2013-06-28,"03:34",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.74,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-28 03:34:00,"SO4","Treated"
"417","USGS","0134277114",2013-06-28,"14:09",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,10.5,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-28 14:09:00,"DOC","Treated"
"418","USGS","0134277114",2013-06-28,"14:09",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.96,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-06-28 14:09:00,"SO4","Treated"
"419","USGS","0134277114",2013-07-08,"16:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.05,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-07-08 16:25:00,"DOC","Treated"
"420","USGS","0134277114",2013-07-08,"16:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.48,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-07-08 16:25:00,"SO4","Treated"
"421","USGS","0134277114",2013-07-17,"09:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.63,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-07-17 09:15:00,"DOC","Treated"
"422","USGS","0134277114",2013-07-17,"09:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.28,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-07-17 09:15:00,"SO4","Treated"
"423","USGS","0134277114",2013-07-30,"16:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.95,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-07-30 16:15:00,"DOC","Treated"
"424","USGS","0134277114",2013-07-30,"16:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.22,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-07-30 16:15:00,"SO4","Treated"
"425","USGS","0134277114",2013-08-05,"14:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.68,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-08-05 14:30:00,"DOC","Treated"
"426","USGS","0134277114",2013-08-05,"14:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.07,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-08-05 14:30:00,"SO4","Treated"
"427","USGS","0134277114",2013-08-20,"09:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.09,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-08-20 09:10:00,"DOC","Treated"
"428","USGS","0134277114",2013-08-20,"09:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.64,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-08-20 09:10:00,"SO4","Treated"
"429","USGS","0134277114",2013-09-25,"09:21",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"00681",NA,5.06,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-09-25 09:21:00,"DOC","Treated"
"430","USGS","0134277114",2013-09-25,"09:21",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"00945",NA,3.34,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-09-25 09:21:00,"SO4","Treated"
"431","USGS","0134277114",2013-09-25,"09:21",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"50285",NA,0.01,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-09-25 09:21:00,"MeHg","Treated"
"432","USGS","0134277114",2013-09-25,"09:21",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"50287",NA,1.29,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-09-25 09:21:00,"Hg","Treated"
"433","USGS","0134277114",2013-09-25,"09:22",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,5.07,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-09-25 09:22:00,"DOC","Treated"
"434","USGS","0134277114",2013-09-25,"09:22",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,3.28,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-09-25 09:22:00,"SO4","Treated"
"435","USGS","0134277114",2013-10-07,"08:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,12,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-07 08:40:00,"DOC","Treated"
"436","USGS","0134277114",2013-10-07,"08:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,4,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-07 08:40:00,"SO4","Treated"
"437","USGS","0134277114",2013-10-07,"14:59",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,18.4,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-07 14:59:00,"DOC","Treated"
"438","USGS","0134277114",2013-10-07,"14:59",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,6.44,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-07 14:59:00,"SO4","Treated"
"439","USGS","0134277114",2013-10-09,"09:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,12.9,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-09 09:35:00,"DOC","Treated"
"440","USGS","0134277114",2013-10-09,"09:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,3.98,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-09 09:35:00,"SO4","Treated"
"441","USGS","0134277114",2013-10-09,"09:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.08,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-10-09 09:35:00,"MeHg","Treated"
"442","USGS","0134277114",2013-10-09,"09:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,5.5,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-10-09 09:35:00,"Hg","Treated"
"443","USGS","0134277114",2013-10-15,"09:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.26,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-15 09:20:00,"DOC","Treated"
"444","USGS","0134277114",2013-10-15,"09:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.57,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-15 09:20:00,"SO4","Treated"
"445","USGS","0134277114",2013-10-17,"14:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,9.53,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-17 14:45:00,"DOC","Treated"
"446","USGS","0134277114",2013-10-17,"14:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,3.52,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-17 14:45:00,"SO4","Treated"
"447","USGS","0134277114",2013-10-17,"14:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.12,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-10-17 14:45:00,"MeHg","Treated"
"448","USGS","0134277114",2013-10-17,"14:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,4.09,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-10-17 14:45:00,"Hg","Treated"
"449","USGS","0134277114",2013-10-20,"20:33",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,13.5,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-20 20:33:00,"DOC","Treated"
"450","USGS","0134277114",2013-10-20,"20:33",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.62,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-20 20:33:00,"SO4","Treated"
"451","USGS","0134277114",2013-10-22,"12:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,8.88,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-22 12:30:00,"DOC","Treated"
"452","USGS","0134277114",2013-10-22,"12:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,3.41,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-22 12:30:00,"SO4","Treated"
"453","USGS","0134277114",2013-10-22,"12:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.06,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-10-22 12:30:00,"MeHg","Treated"
"454","USGS","0134277114",2013-10-22,"12:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,3.35,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-10-22 12:30:00,"Hg","Treated"
"455","USGS","0134277114",2013-10-30,"12:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,6.28,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-30 12:25:00,"DOC","Treated"
"456","USGS","0134277114",2013-10-30,"12:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,3.45,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-30 12:25:00,"SO4","Treated"
"457","USGS","0134277114",2013-10-30,"12:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.04,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-10-30 12:25:00,"MeHg","Treated"
"458","USGS","0134277114",2013-10-30,"12:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,2.4,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-10-30 12:25:00,"Hg","Treated"
"459","USGS","0134277114",2013-10-31,"13:43",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,7.3,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-31 13:43:00,"DOC","Treated"
"460","USGS","0134277114",2013-10-31,"13:43",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.42,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-10-31 13:43:00,"SO4","Treated"
"461","USGS","0134277114",2013-11-01,"01:49",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,13.7,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-01 01:49:00,"DOC","Treated"
"462","USGS","0134277114",2013-11-01,"01:49",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.55,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-01 01:49:00,"SO4","Treated"
"463","USGS","0134277114",2013-11-01,"04:24",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,18.3,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-01 04:24:00,"DOC","Treated"
"464","USGS","0134277114",2013-11-01,"04:24",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.26,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-01 04:24:00,"SO4","Treated"
"465","USGS","0134277114",2013-11-07,"05:51",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.06,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-07 05:51:00,"DOC","Treated"
